Date,Day,Time,DO,DH,DL,DC,BBL20,BBM20,BBH20,EVA8,EVA15,EVA48,EVA90,EVA200,SVA20,SVA50,SVA100,SVA200,WVA200,LSI5,LSI2
2008.11.20,Thursday,00:00,0.79730,0.79960,0.78370,0.79400,0.79826,0.80021,0.80216,0.79644,0.79835,0.81539,0.84254,0.87841,0.80021,0.80990,0.85820,0.90824,0.87739,41.79495,32.49461
2008.11.21,Friday,00:00,0.79410,0.80880,0.79160,0.80050,0.79762,0.79930,0.80098,0.79734,0.79862,0.81479,0.84161,0.87763,0.79930,0.80853,0.85643,0.90760,0.87632,58.30165,78.09578
2008.11.23,Sunday,00:00,0.80530,0.80780,0.79480,0.79980,0.79717,0.79871,0.80025,0.79789,0.79877,0.81418,0.84069,0.87686,0.79871,0.80728,0.85471,0.90702,0.87525,56.15776,68.17637
2008.11.24,Monday,00:00,0.79970,0.80970,0.79220,0.79730,0.79669,0.79812,0.79955,0.79776,0.79858,0.81349,0.83974,0.87607,0.79812,0.80605,0.85303,0.90635,0.87415,48.23874,35.74576
2008.11.25,Tuesday,00:00,0.79740,0.80230,0.78520,0.79430,0.79597,0.79712,0.79826,0.79699,0.79805,0.81270,0.83874,0.87525,0.79712,0.80475,0.85138,0.90570,0.87304,39.81669,16.69077
2008.11.26,Wednesday,00:00,0.79440,0.80550,0.78830,0.79820,0.79657,0.79761,0.79865,0.79726,0.79807,0.81211,0.83785,0.87449,0.79761,0.80391,0.84982,0.90499,0.87197,53.11769,65.08388
2008.11.27,Thursday,00:00,0.79850,0.81480,0.79680,0.81150,0.79707,0.79833,0.79959,0.80042,0.79975,0.81209,0.83727,0.87386,0.79833,0.80324,0.84836,0.90434,0.87104,75.86021,92.96321
2008.11.28,Friday,00:00,0.81130,0.81460,0.80410,0.81110,0.79811,0.79943,0.80075,0.80279,0.80116,0.81205,0.83670,0.87323,0.79943,0.80264,0.84684,0.90364,0.87011,74.50155,88.70298
2008.11.30,Sunday,00:00,0.80600,0.81080,0.80080,0.80500,0.79823,0.79958,0.80092,0.80328,0.80164,0.81176,0.83600,0.87255,0.79958,0.80195,0.84533,0.90293,0.86913,55.53963,36.99465
2008.12.01,Monday,00:00,0.80520,0.80530,0.78900,0.79610,0.79797,0.79932,0.80067,0.80169,0.80095,0.81112,0.83512,0.87179,0.79932,0.80112,0.84377,0.90216,0.86807,37.93223,13.69649
2008.12.02,Tuesday,00:00,0.79620,0.80830,0.78900,0.80720,0.79800,0.79937,0.80073,0.80291,0.80173,0.81096,0.83451,0.87115,0.79937,0.80088,0.84241,0.90147,0.86712,58.46190,66.43049
2008.12.03,Wednesday,00:00,0.80710,0.81670,0.80170,0.80960,0.79823,0.79969,0.80114,0.80440,0.80272,0.81090,0.83396,0.87054,0.79969,0.80120,0.84103,0.90079,0.86621,61.87049,73.44665
2008.12.04,Thursday,00:00,0.80950,0.82590,0.80600,0.82230,0.79934,0.80115,0.80296,0.80838,0.80516,0.81137,0.83371,0.87006,0.80115,0.80195,0.83979,0.90019,0.86543,75.28534,91.73298
2008.12.05,Friday,00:00,0.82240,0.82830,0.81610,0.82040,0.80071,0.80267,0.80463,0.81105,0.80707,0.81174,0.83341,0.86956,0.80267,0.80286,0.83861,0.89959,0.86463,70.63782,76.06024
2008.12.07,Sunday,00:00,0.82280,0.82970,0.82270,0.82580,0.80169,0.80398,0.80626,0.81433,0.80941,0.81231,0.83325,0.86913,0.80398,0.80403,0.83767,0.89900,0.86390,75.91905,87.85497
2008.12.08,Monday,00:00,0.82600,0.83880,0.82180,0.82240,0.80253,0.80500,0.80747,0.81612,0.81103,0.81272,0.83301,0.86866,0.80500,0.80539,0.83665,0.89842,0.86314,66.50462,54.21752
2008.12.09,Tuesday,00:00,0.82240,0.83470,0.81420,0.82990,0.80375,0.80651,0.80926,0.81918,0.81339,0.81342,0.83294,0.86828,0.80651,0.80639,0.83572,0.89786,0.86245,75.03937,82.97513
2008.12.10,Wednesday,00:00,0.82980,0.83520,0.82220,0.82270,0.80515,0.80795,0.81074,0.81996,0.81456,0.81380,0.83271,0.86783,0.80795,0.80675,0.83478,0.89723,0.86171,57.46776,37.61304
2008.12.11,Thursday,00:00,0.82270,0.83190,0.81090,0.81490,0.80631,0.80901,0.81171,0.81884,0.81460,0.81385,0.83232,0.86730,0.80901,0.80692,0.83369,0.89651,0.86089,43.63209,17.21810
2008.12.12,Friday,00:00,0.81500,0.82920,0.80970,0.82840,0.80778,0.81057,0.81336,0.82096,0.81632,0.81444,0.83224,0.86691,0.81057,0.80753,0.83275,0.89584,0.86021,62.93694,71.22583
2008.12.14,Sunday,00:00,0.82490,0.83070,0.82460,0.82770,0.80948,0.81226,0.81503,0.82246,0.81775,0.81498,0.83214,0.86652,0.81226,0.80773,0.83178,0.89521,0.85953,61.57022,66.71226
2008.12.15,Monday,00:00,0.82770,0.83420,0.81360,0.82380,0.81066,0.81342,0.81618,0.82276,0.81850,0.81534,0.83195,0.86610,0.81342,0.80792,0.83078,0.89460,0.85882,53.48192,39.10170
2008.12.16,Tuesday,00:00,0.82400,0.84120,0.82100,0.83600,0.81234,0.81523,0.81812,0.82570,0.82069,0.81619,0.83204,0.86580,0.81523,0.80817,0.82998,0.89406,0.85824,69.26820,83.03373
2008.12.17,Wednesday,00:00,0.83610,0.84800,0.82970,0.83860,0.81434,0.81730,0.82025,0.82857,0.82293,0.81710,0.83219,0.86553,0.81730,0.80831,0.82929,0.89350,0.85769,71.81611,87.02370
2008.12.18,Thursday,00:00,0.83850,0.84780,0.81740,0.82610,0.81618,0.81889,0.82159,0.82802,0.82332,0.81747,0.83205,0.86513,0.81889,0.80835,0.82850,0.89291,0.85702,47.93354,26.68407
2008.12.19,Friday,00:00,0.82600,0.84890,0.82450,0.82610,0.81780,0.82028,0.82276,0.82759,0.82367,0.81782,0.83192,0.86475,0.82028,0.80824,0.82773,0.89230,0.85635,47.93354,26.68407
2008.12.21,Sunday,00:00,0.82820,0.83020,0.82260,0.82720,0.81860,0.82107,0.82353,0.82751,0.82411,0.81820,0.83182,0.86437,0.82107,0.80839,0.82702,0.89170,0.85570,50.21022,41.06751
2008.12.22,Monday,00:00,0.82710,0.83650,0.82110,0.83360,0.81971,0.82219,0.82467,0.82886,0.82530,0.81883,0.83186,0.86407,0.82219,0.80917,0.82632,0.89110,0.85513,62.22353,82.04849
2008.12.23,Tuesday,00:00,0.83350,0.83620,0.82240,0.82360,0.82082,0.82312,0.82542,0.82769,0.82509,0.81903,0.83168,0.86366,0.82312,0.80984,0.82548,0.89045,0.85445,42.29293,25.85760
2008.12.24,Wednesday,00:00,0.82380,0.83180,0.82330,0.82480,0.82278,0.82456,0.82633,0.82705,0.82505,0.81926,0.83152,0.86328,0.82456,0.81050,0.82460,0.88979,0.85380,44.93842,36.32369
2008.12.26,Friday,00:00,0.83390,0.83820,0.82920,0.83350,0.82431,0.82587,0.82743,0.82848,0.82611,0.81984,0.83157,0.86298,0.82587,0.81085,0.82383,0.88920,0.85324,61.09975,79.10093
2008.12.28,Sunday,00:00,0.83390,0.83420,0.82910,0.83080,0.82563,0.82693,0.82823,0.82900,0.82669,0.82029,0.83155,0.86266,0.82693,0.81109,0.82307,0.88860,0.85266,54.85391,55.82383
2008.12.29,Monday,00:00,0.83140,0.84800,0.82910,0.83860,0.82634,0.82775,0.82915,0.83113,0.82818,0.82104,0.83171,0.86242,0.82775,0.81163,0.82256,0.88803,0.85216,67.02597,83.63986
2008.12.30,Tuesday,00:00,0.83900,0.85320,0.83520,0.84240,0.82731,0.82885,0.83038,0.83364,0.82996,0.82191,0.83194,0.86222,0.82885,0.81230,0.82214,0.88750,0.85171,71.67638,89.86057
2008.12.31,Wednesday,00:00,0.84260,0.86100,0.83260,0.85620,0.82829,0.83037,0.83244,0.83865,0.83324,0.82331,0.83247,0.86216,0.83037,0.81314,0.82198,0.88705,0.85140,82.73175,97.30457
2009.01.02,Friday,00:00,0.85140,0.86290,0.84360,0.85640,0.82965,0.83207,0.83448,0.84259,0.83613,0.82466,0.83300,0.86210,0.83207,0.81450,0.82188,0.88658,0.85109,82.85300,97.36073
2009.01.04,Sunday,00:00,0.86010,0.86540,0.85750,0.86200,0.83081,0.83367,0.83653,0.84691,0.83937,0.82618,0.83364,0.86210,0.83367,0.81580,0.82173,0.88618,0.85085,86.23560,98.78198
2009.01.05,Monday,00:00,0.86210,0.86840,0.84560,0.85010,0.83213,0.83504,0.83795,0.84762,0.84071,0.82716,0.83400,0.86198,0.83504,0.81702,0.82162,0.88576,0.85049,56.58503,30.03741
2009.01.06,Tuesday,00:00,0.85000,0.85820,0.84070,0.85470,0.83416,0.83703,0.83990,0.84919,0.84246,0.82828,0.83445,0.86191,0.83703,0.81807,0.82157,0.88531,0.85018,62.77028,54.51138
2009.01.07,Wednesday,00:00,0.85460,0.85620,0.84120,0.84320,0.83493,0.83777,0.84061,0.84786,0.84255,0.82889,0.83465,0.86172,0.83777,0.81891,0.82144,0.88475,0.84976,43.43324,19.82899
2009.01.08,Thursday,00:00,0.84310,0.84790,0.83620,0.83730,0.83546,0.83825,0.84104,0.84551,0.84189,0.82924,0.83470,0.86148,0.83825,0.81953,0.82119,0.88417,0.84929,36.26810,11.99693
2009.01.09,Friday,00:00,0.83720,0.84340,0.83060,0.83310,0.83602,0.83872,0.84141,0.84275,0.84080,0.82939,0.83467,0.86120,0.83872,0.82013,0.82079,0.88360,0.84878,31.62563,7.67880
2009.01.11,Sunday,00:00,0.83190,0.83310,0.82250,0.82380,0.83530,0.83811,0.84091,0.83854,0.83867,0.82917,0.83443,0.86083,0.83811,0.82074,0.82033,0.88296,0.84818,23.35206,2.96021
2009.01.12,Monday,00:00,0.82400,0.83320,0.81710,0.82520,0.83456,0.83744,0.84031,0.83558,0.83699,0.82900,0.83423,0.86047,0.83744,0.82145,0.82016,0.88235,0.84761,26.94822,18.11053
2009.01.13,Tuesday,00:00,0.82520,0.82590,0.80810,0.81930,0.83412,0.83710,0.84007,0.83196,0.83478,0.82861,0.83390,0.86006,0.83710,0.82184,0.81985,0.88173,0.84698,21.60772,7.82005
2009.01.14,Wednesday,00:00,0.81940,0.82890,0.81300,0.81930,0.83369,0.83676,0.83982,0.82915,0.83284,0.82823,0.83358,0.85966,0.83676,0.82219,0.81960,0.88108,0.84636,21.60772,7.82005
2009.01.15,Thursday,00:00,0.81950,0.84020,0.81860,0.83780,0.83427,0.83729,0.84030,0.83107,0.83346,0.82862,0.83367,0.85944,0.83729,0.82295,0.81935,0.88053,0.84593,60.22592,88.65705
2009.01.16,Friday,00:00,0.83790,0.84170,0.83140,0.83650,0.83442,0.83743,0.84044,0.83228,0.83384,0.82894,0.83373,0.85921,0.83743,0.82380,0.81900,0.87995,0.84549,57.72795,78.92928
2009.01.18,Sunday,00:00,0.83950,0.84770,0.83850,0.84380,0.83551,0.83844,0.84137,0.83484,0.83509,0.82955,0.83396,0.85906,0.83844,0.82480,0.81873,0.87940,0.84513,67.25974,90.56090
2009.01.19,Monday,00:00,0.84370,0.84610,0.82940,0.83060,0.83586,0.83873,0.84160,0.83390,0.83453,0.82959,0.83388,0.85878,0.83873,0.82547,0.81837,0.87881,0.84465,44.55284,30.22350
2009.01.20,Tuesday,00:00,0.83050,0.83810,0.81670,0.82590,0.83541,0.83835,0.84129,0.83212,0.83345,0.82944,0.83371,0.85845,0.83835,0.82611,0.81800,0.87821,0.84412,38.73293,20.49801
2009.01.21,Wednesday,00:00,0.82580,0.83570,0.81510,0.82880,0.83530,0.83825,0.84120,0.83138,0.83287,0.82941,0.83360,0.85815,0.83825,0.82667,0.81760,0.87761,0.84363,44.34069,43.09488
2009.01.22,Thursday,00:00,0.82890,0.83260,0.81780,0.81860,0.83413,0.83725,0.84037,0.82854,0.83108,0.82897,0.83327,0.85776,0.83725,0.82705,0.81716,0.87696,0.84304,31.61737,14.36777
2009.01.23,Friday,00:00,0.81870,0.82010,0.80330,0.80440,0.83182,0.83535,0.83888,0.82318,0.82775,0.82797,0.83263,0.85723,0.83535,0.82719,0.81662,0.87620,0.84232,21.08753,5.03068
2009.01.25,Sunday,00:00,0.80570,0.80850,0.80460,0.80770,0.82931,0.83293,0.83654,0.81974,0.82524,0.82714,0.83209,0.85674,0.83293,0.82746,0.81610,0.87542,0.84164,28.04853,27.06165
2009.01.26,Monday,00:00,0.80790,0.81240,0.79760,0.81160,0.82715,0.83069,0.83422,0.81793,0.82354,0.82651,0.83164,0.85629,0.83069,0.82773,0.81582,0.87463,0.84100,36.34374,52.89182
2009.01.27,Tuesday,00:00,0.81150,0.81980,0.80780,0.81760,0.82531,0.82847,0.83162,0.81786,0.82279,0.82614,0.83133,0.85590,0.82847,0.82785,0.81554,0.87384,0.84044,47.89575,77.45645
2009.01.28,Wednesday,00:00,0.81770,0.82190,0.80250,0.80450,0.82303,0.82619,0.82934,0.81489,0.82051,0.82526,0.83074,0.85539,0.82619,0.82772,0.81518,0.87296,0.83975,32.03140,23.63636
2009.01.29,Thursday,00:00,0.80440,0.80480,0.78900,0.78960,0.81964,0.82293,0.82622,0.80927,0.81664,0.82380,0.82983,0.85474,0.82293,0.82741,0.81468,0.87202,0.83892,21.77638,9.15912
2009.01.30,Friday,00:00,0.78970,0.79480,0.77780,0.78300,0.81623,0.81992,0.82361,0.80343,0.81244,0.82214,0.82880,0.85402,0.81992,0.82715,0.81413,0.87108,0.83803,18.49740,5.93739
2009.02.01,Sunday,00:00,0.78000,0.78200,0.77720,0.77830,0.81283,0.81697,0.82111,0.79785,0.80817,0.82035,0.82769,0.85327,0.81697,0.82657,0.81372,0.87014,0.83711,16.31115,3.95568
2009.02.02,Monday,00:00,0.77830,0.79620,0.77140,0.79150,0.81065,0.81489,0.81913,0.79644,0.80609,0.81917,0.82690,0.85265,0.81489,0.82621,0.81370,0.86930,0.83632,40.85308,66.59073
2009.02.03,Tuesday,00:00,0.79150,0.80640,0.78940,0.79720,0.80925,0.81356,0.81787,0.79661,0.80498,0.81828,0.82625,0.85210,0.81356,0.82571,0.81383,0.86849,0.83561,48.93598,78.62789
2009.02.04,Wednesday,00:00,0.79720,0.80070,0.78650,0.79290,0.80756,0.81195,0.81633,0.79578,0.80347,0.81724,0.82551,0.85151,0.81195,0.82516,0.81401,0.86762,0.83486,43.34968,50.93795
2009.02.05,Thursday,00:00,0.79280,0.80750,0.79060,0.80550,0.80688,0.81126,0.81563,0.79794,0.80372,0.81676,0.82507,0.85106,0.81126,0.82475,0.81439,0.86682,0.83424,60.05272,83.98678
2009.02.06,Friday,00:00,0.80540,0.83570,0.80500,0.82290,0.80704,0.81144,0.81583,0.80349,0.80612,0.81701,0.82503,0.85078,0.81144,0.82476,0.81508,0.86612,0.83380,73.52658,94.40186
2009.02.08,Sunday,00:00,0.81890,0.82490,0.81340,0.81760,0.80625,0.81043,0.81460,0.80662,0.80755,0.81704,0.82486,0.85044,0.81043,0.82451,0.81545,0.86540,0.83332,65.15873,67.61227
2009.02.09,Monday,00:00,0.81760,0.83470,0.81190,0.81780,0.80553,0.80949,0.81345,0.80911,0.80883,0.81707,0.82471,0.85012,0.80949,0.82442,0.81558,0.86468,0.83284,65.34476,68.29139
2009.02.10,Tuesday,00:00,0.81760,0.82170,0.80660,0.81380,0.80448,0.80799,0.81150,0.81015,0.80946,0.81693,0.82447,0.84976,0.80799,0.82439,0.81565,0.86393,0.83234,57.64918,37.14036
2009.02.11,Wednesday,00:00,0.81370,0.82380,0.80900,0.81630,0.80395,0.80728,0.81060,0.81152,0.81031,0.81691,0.82429,0.84943,0.80728,0.82415,0.81584,0.86317,0.83186,61.21744,59.96675
2009.02.12,Thursday,00:00,0.81650,0.81710,0.80280,0.81530,0.80354,0.80675,0.80995,0.81236,0.81093,0.81684,0.82409,0.84909,0.80675,0.82390,0.81582,0.86240,0.83139,58.74276,46.46762
2009.02.13,Friday,00:00,0.81520,0.82240,0.80810,0.81090,0.80287,0.80585,0.80883,0.81203,0.81093,0.81660,0.82380,0.84871,0.80585,0.82365,0.81578,0.86162,0.83087,48.05783,15.58808
2009.02.15,Sunday,00:00,0.80800,0.81230,0.80700,0.80990,0.80250,0.80542,0.80833,0.81156,0.81080,0.81633,0.82349,0.84832,0.80542,0.82312,0.81565,0.86083,0.83036,45.69650,11.97184
2009.02.16,Monday,00:00,0.81000,0.81220,0.80180,0.80270,0.80242,0.80533,0.80824,0.80959,0.80979,0.81577,0.82304,0.84787,0.80533,0.82241,0.81536,0.86000,0.82978,31.68489,2.75809
2009.02.17,Tuesday,00:00,0.80290,0.81040,0.79860,0.80670,0.80237,0.80528,0.80819,0.80895,0.80940,0.81540,0.82268,0.84746,0.80528,0.82202,0.81518,0.85919,0.82925,43.67775,47.58221
2009.02.18,Wednesday,00:00,0.80670,0.81090,0.79920,0.80720,0.80217,0.80506,0.80795,0.80856,0.80913,0.81506,0.82234,0.84706,0.80506,0.82164,0.81494,0.85837,0.82873,45.18142,52.99859
2009.02.19,Thursday,00:00,0.80720,0.81510,0.80300,0.80470,0.80160,0.80442,0.80723,0.80770,0.80857,0.81464,0.82195,0.84663,0.80442,0.82119,0.81479,0.85754,0.82820,38.72050,26.06518
2009.02.20,Friday,00:00,0.80460,0.81080,0.80110,0.80740,0.80174,0.80456,0.80738,0.80763,0.80843,0.81435,0.82163,0.84624,0.80456,0.82067,0.81492,0.85670,0.82770,48.63624,64.75422
2009.02.22,Sunday,00:00,0.80620,0.81070,0.80500,0.80740,0.80275,0.80545,0.80815,0.80758,0.80830,0.81406,0.82132,0.84586,0.80545,0.82034,0.81509,0.85584,0.82721,48.63624,64.75422
2009.02.23,Monday,00:00,0.80740,0.81300,0.79960,0.80590,0.80418,0.80660,0.80901,0.80721,0.80800,0.81373,0.82098,0.84546,0.80660,0.81996,0.81523,0.85500,0.82671,42.64610,29.93920
2009.02.24,Tuesday,00:00,0.80580,0.81150,0.79760,0.81060,0.80634,0.80821,0.81008,0.80796,0.80832,0.81360,0.82075,0.84511,0.80821,0.81951,0.81518,0.85417,0.82627,61.30971,83.96508
2009.02.25,Wednesday,00:00,0.81060,0.81600,0.80620,0.81500,0.80772,0.80939,0.81105,0.80953,0.80916,0.81366,0.82063,0.84481,0.80939,0.81919,0.81514,0.85334,0.82588,71.97981,93.43857
2009.02.26,Thursday,00:00,0.81500,0.81510,0.80620,0.80890,0.80844,0.80997,0.81150,0.80939,0.80913,0.81346,0.82037,0.84446,0.80997,0.81860,0.81511,0.85248,0.82544,48.70351,35.41838
2009.02.27,Friday,00:00,0.80890,0.81800,0.80120,0.81480,0.80983,0.81107,0.81230,0.81059,0.80984,0.81352,0.82024,0.84416,0.81107,0.81804,0.81517,0.85170,0.82506,63.12159,70.66035
2009.03.01,Sunday,00:00,0.81360,0.81370,0.80500,0.80630,0.80988,0.81111,0.81233,0.80964,0.80939,0.81322,0.81994,0.84378,0.81111,0.81705,0.81509,0.85090,0.82461,41.90866,27.46922
2009.03.02,Monday,00:00,0.80630,0.82310,0.80610,0.82170,0.80985,0.81105,0.81224,0.81232,0.81093,0.81357,0.81998,0.84356,0.81105,0.81635,0.81542,0.85016,0.82432,67.01394,77.43905
2009.03.03,Tuesday,00:00,0.82170,0.83500,0.81460,0.81940,0.80991,0.81114,0.81236,0.81389,0.81199,0.81381,0.81996,0.84332,0.81114,0.81550,0.81565,0.84941,0.82402,62.01085,64.22271
2009.03.04,Wednesday,00:00,0.81930,0.83190,0.81810,0.82130,0.81002,0.81131,0.81260,0.81554,0.81315,0.81411,0.81999,0.84311,0.81131,0.81492,0.81597,0.84864,0.82374,64.72989,72.09200
2009.03.05,Thursday,00:00,0.82120,0.82610,0.81930,0.82570,0.81042,0.81191,0.81339,0.81780,0.81472,0.81459,0.82012,0.84293,0.81191,0.81434,0.81621,0.84788,0.82351,70.78326,86.17544
2009.03.06,Friday,00:00,0.82570,0.82640,0.81790,0.82400,0.81070,0.81229,0.81388,0.81917,0.81588,0.81497,0.82020,0.84274,0.81229,0.81396,0.81643,0.84710,0.82327,65.36521,61.99906
2009.03.08,Sunday,00:00,0.82320,0.82690,0.82200,0.82310,0.81100,0.81268,0.81436,0.82005,0.81678,0.81530,0.82027,0.84255,0.81268,0.81368,0.81660,0.84632,0.82303,62.21381,47.80001
2009.03.09,Monday,00:00,0.82300,0.82790,0.81830,0.82520,0.81160,0.81340,0.81519,0.82119,0.81784,0.81571,0.82038,0.84238,0.81340,0.81352,0.81682,0.84557,0.82282,66.87220,74.76752
2009.03.10,Tuesday,00:00,0.82520,0.83050,0.82210,0.82410,0.81224,0.81411,0.81597,0.82184,0.81862,0.81605,0.82046,0.84219,0.81411,0.81352,0.81713,0.84480,0.82261,61.87740,48.51191
2009.03.11,Wednesday,00:00,0.82410,0.83930,0.82330,0.83450,0.81366,0.81570,0.81773,0.82465,0.82060,0.81680,0.82077,0.84212,0.81570,0.81371,0.81758,0.84410,0.82251,79.75132,93.26088
2009.03.12,Thursday,00:00,0.83440,0.84050,0.82790,0.83420,0.81489,0.81707,0.81925,0.82677,0.82230,0.81751,0.82106,0.84204,0.81707,0.81401,0.81792,0.84337,0.82241,78.42548,88.80795
2009.03.13,Friday,00:00,0.83420,0.84460,0.83060,0.83640,0.81620,0.81853,0.82086,0.82891,0.82407,0.81828,0.82140,0.84198,0.81853,0.81435,0.81827,0.84267,0.82234,81.27851,93.41756
2009.03.15,Sunday,00:00,0.83510,0.83800,0.83410,0.83620,0.81773,0.82011,0.82248,0.83053,0.82558,0.81901,0.82172,0.84192,0.82011,0.81432,0.81863,0.84196,0.82227,80.07519,86.90939
2009.03.16,Monday,00:00,0.83640,0.84290,0.83370,0.83840,0.81921,0.82166,0.82410,0.83228,0.82718,0.81981,0.82209,0.84189,0.82166,0.81436,0.81908,0.84131,0.82224,83.44520,94.83133
2009.03.17,Tuesday,00:00,0.83830,0.84110,0.83580,0.83830,0.82074,0.82320,0.82566,0.83362,0.82857,0.82056,0.82245,0.84185,0.82320,0.81425,0.81952,0.84064,0.82221,82.65092,89.88626
2009.03.18,Wednesday,00:00,0.83820,0.84890,0.83380,0.84160,0.82254,0.82499,0.82743,0.83539,0.83020,0.82142,0.82287,0.84185,0.82499,0.81447,0.81997,0.83998,0.82222,87.54231,97.72297
2009.03.19,Thursday,00:00,0.84160,0.85420,0.83920,0.85310,0.82440,0.82711,0.82982,0.83933,0.83306,0.82271,0.82353,0.84196,0.82711,0.81501,0.82056,0.83938,0.82235,94.40894,99.64424
2009.03.20,Friday,00:00,0.85320,0.85690,0.84930,0.85210,0.82605,0.82897,0.83188,0.84217,0.83544,0.82391,0.82416,0.84206,0.82897,0.81548,0.82107,0.83875,0.82247,89.07238,86.89339
2009.03.22,Sunday,00:00,0.85670,0.86020,0.85440,0.85980,0.82840,0.83151,0.83462,0.84608,0.83849,0.82538,0.82494,0.84224,0.83151,0.81630,0.82167,0.83819,0.82268,92.92282,95.58795
2009.03.23,Monday,00:00,0.85970,0.86540,0.85630,0.86120,0.83051,0.83383,0.83715,0.84944,0.84133,0.82684,0.82574,0.84243,0.83383,0.81744,0.82231,0.83767,0.82291,93.44755,96.44541
2009.03.24,Tuesday,00:00,0.86110,0.86440,0.85360,0.85670,0.83318,0.83635,0.83952,0.85106,0.84325,0.82806,0.82642,0.84257,0.83635,0.81842,0.82294,0.83716,0.82310,71.99907,42.87679
2009.03.25,Wednesday,00:00,0.85670,0.86240,0.85170,0.85880,0.83494,0.83821,0.84147,0.85278,0.84519,0.82931,0.82713,0.84273,0.83821,0.81936,0.82354,0.83668,0.82332,75.30541,62.37936
2009.03.26,Thursday,00:00,0.85880,0.86530,0.85800,0.85800,0.83689,0.84014,0.84338,0.85394,0.84679,0.83048,0.82781,0.84288,0.84014,0.82017,0.82401,0.83618,0.82353,71.29652,49.50257
2009.03.27,Friday,00:00,0.85790,0.86150,0.85290,0.86150,0.83889,0.84215,0.84540,0.85562,0.84863,0.83175,0.82855,0.84307,0.84215,0.82131,0.82451,0.83568,0.82378,77.76870,82.00529
2009.03.29,Sunday,00:00,0.85590,0.85760,0.85240,0.85430,0.84039,0.84357,0.84676,0.85533,0.84934,0.83267,0.82912,0.84318,0.84357,0.82260,0.82501,0.83517,0.82397,49.22642,22.47851
2009.03.30,Monday,00:00,0.85440,0.86610,0.84610,0.86480,0.84244,0.84561,0.84879,0.85743,0.85127,0.83398,0.82990,0.84340,0.84561,0.82424,0.82569,0.83473,0.82426,69.57913,75.13087
2009.03.31,Tuesday,00:00,0.86490,0.87900,0.86080,0.87240,0.84486,0.84808,0.85130,0.86076,0.85391,0.83555,0.83084,0.84369,0.84808,0.82612,0.82634,0.83438,0.82464,77.67564,87.46022
2009.04.01,Wednesday,00:00,0.87210,0.88260,0.87030,0.88130,0.84749,0.85088,0.85428,0.86532,0.85734,0.83742,0.83194,0.84406,0.85088,0.82792,0.82706,0.83404,0.82510,83.93462,94.19762
2009.04.02,Thursday,00:00,0.88140,0.89320,0.88070,0.88680,0.85048,0.85402,0.85756,0.87010,0.86102,0.83943,0.83315,0.84448,0.85402,0.82971,0.82771,0.83375,0.82563,86.79458,96.51311
2009.04.03,Friday,00:00,0.88680,0.88920,0.87360,0.87880,0.85264,0.85623,0.85983,0.87203,0.86324,0.84104,0.83415,0.84483,0.85623,0.83143,0.82829,0.83345,0.82608,65.57103,44.66342
2009.04.05,Sunday,00:00,0.87960,0.88170,0.87800,0.88030,0.85495,0.85854,0.86213,0.87387,0.86537,0.84264,0.83517,0.84518,0.85854,0.83292,0.82884,0.83325,0.82654,67.43723,53.94226
2009.04.06,Monday,00:00,0.88030,0.88470,0.87620,0.88180,0.85724,0.86081,0.86438,0.87563,0.86743,0.84424,0.83619,0.84554,0.86081,0.83410,0.82943,0.83304,0.82703,69.50353,65.50912
2009.04.07,Tuesday,00:00,0.88190,0.88760,0.87600,0.87770,0.85948,0.86288,0.86629,0.87609,0.86871,0.84561,0.83711,0.84586,0.86288,0.83530,0.82991,0.83282,0.82747,57.11957,27.60732
2009.04.08,Wednesday,00:00,0.87750,0.87960,0.87340,0.87710,0.86161,0.86482,0.86803,0.87631,0.86976,0.84689,0.83798,0.84617,0.86482,0.83649,0.83045,0.83262,0.82791,55.31661,23.60935
2009.04.09,Thursday,00:00,0.87700,0.88200,0.87590,0.87950,0.86393,0.86688,0.86983,0.87702,0.87098,0.84822,0.83890,0.84651,0.86688,0.83780,0.83110,0.83240,0.82838,61.40742,64.60978
2009.04.10,Friday,00:00,0.87950,0.88370,0.87930,0.88150,0.86617,0.86887,0.87158,0.87802,0.87229,0.84958,0.83983,0.84685,0.86887,0.83911,0.83163,0.83219,0.82887,66.20584,81.31983
2009.04.12,Sunday,00:00,0.88410,0.88710,0.88230,0.88570,0.86781,0.87050,0.87320,0.87972,0.87397,0.85105,0.84084,0.84724,0.87050,0.84051,0.83221,0.83199,0.82940,74.52153,93.73799
2009.04.13,Monday,00:00,0.88570,0.89330,0.88410,0.88920,0.86970,0.87236,0.87502,0.88183,0.87587,0.85261,0.84190,0.84766,0.87236,0.84208,0.83286,0.83182,0.82997,79.71978,97.02936
2009.04.14,Tuesday,00:00,0.88930,0.88980,0.87050,0.87200,0.87039,0.87297,0.87555,0.87965,0.87539,0.85340,0.84257,0.84790,0.87297,0.84332,0.83322,0.83160,0.83037,35.37914,15.73624
2009.04.15,Wednesday,00:00,0.87190,0.87790,0.86830,0.87540,0.87118,0.87368,0.87618,0.87870,0.87539,0.85430,0.84329,0.84817,0.87368,0.84478,0.83359,0.83144,0.83080,43.18719,36.70238
2009.04.16,Thursday,00:00,0.87530,0.87630,0.86500,0.87130,0.87208,0.87441,0.87674,0.87706,0.87488,0.85499,0.84390,0.84840,0.87441,0.84607,0.83404,0.83127,0.83120,36.53333,22.93777
